fecha,producto,producto_representativo,carrefour,coope,coto,dia,disco,vea,marca
2025-12-20,Not Chicken Sticks 300g,Notchicken Sticks 300g,7269.0,,4965.35,,8350.0,7700.0,Not
2025-12-20,Not Chorixo 240g,Chorizo Vegano X 240 Gr Not Chorixo,8650.0,6840.0,5849.35,,8900.0,,Not
2025-12-20,Not Ice Cream Cookies & Cream 330g,Helado Vegetal Cookies Y Cream Not Ice 330g,,,5394.35,,,,Not
2025-12-20,Not Ice Cream Paleta Chocolate Blanco 4x240g,Paletas Heladas De Chocolate Blanco Not Icecream 4 X 240 Gr,,,5918.25,,,,Not
2025-12-20,Not Ice Cream Paleta Crema Americana 4x240g,Paletas Heladas De Crema Americana Not Icecream 4 X 240 Gr,,,5918.25,,,,Not
2025-12-20,Not Mila 220g,Milanesas Notco Not Mila X2 220grs,,4537.0,2904.85,3122.0,,,Not
2025-12-20,Not Mila Chicken 220g,NotMila Chicken 220 Gr.,,,3359.85,3608.5,,,Not
2025-12-20,Not Mila con Semillas 220g,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,4919.0,,3197.35,,,,Not
2025-12-20,Not Milk Avena 1L,Bebida Vegetal Avena X 1 L Not Milk,3640.0,,,,5750.0,,Not
2025-12-20,Not Milk Original 1L,Bebida Vegetal Original X 1 L Not Milk,3640.0,,,,5750.0,5300.0,Not
2025-12-20,Not Protein Bar Almond Salted Caramel 45g,Barra proteica Not Protein almond salted 45 grs,1363.33,,,,,,Not
2025-12-20,Not Protein Bar Berry Pie 45g,Barra proteica Not Protein barry pie 45 grs,1363.33,,,,,,Not
2025-12-20,Not Protein Bar Chocolate Brownie 45g,Barra proteica Not Protein chocolate 45 grs,1363.33,,,,,,Not
2025-12-20,Not Protein Bar Crunchy Chocomaní 35g,Barra proteica NotProtein crunchy chocomani 35 grs,1750.0,,,,,,Not
2025-12-20,Not Protein Bar Crunchy Netflix 35g,Barra De Proteina Notprotein bar Crunchy Netflix X 35 Grs Not Co,1750.0,,,,1365.0,,Not
2025-12-20,Not Salxicha 250g,Salchicha de planta Not Salxicha 5 uni,4289.25,,,,,,Not
2025-12-21,Medallon A Base De Vegetal X4 Not Burger 320g,Medallón Not Burger Premium 320 Gr X 4 Un Not Co,9539.0,,6200.35,,,9600.0,Not
2025-12-21,Medallon Not chicken burger flow pack x2 80 g.,Medallon Not chicken burger flow pack x2 80 g.,4455.0,4503.0,2895.1,,5000.0,4600.0,Not
2025-12-21,Medallones Notco Not Burger X2 160grs,Medallón Not burger premium flow pack 2 uni,3294.85,,3435.25,,5850.0,5400.0,Not
2025-12-21,Mila con provenzal Notmila 110 grs,Mila con provenzal Notmila 110 grs,2891.85,,,,,,Not
2025-12-21,Not Burger Parrillera 220g,Medallón Not burger parrillera 2 uni,6609.0,,4315.35,4641.0,7350.0,6800.0,Not
2025-12-21,Not Burger XL 2x120g (240g),Medallón Not burger premium XL flow pack 2 uni,7449.0,,5131.75,,8750.0,8100.0,Not
2025-12-21,Not Burguer Quick 2 U De 65 Gr,Medallon NotBurger Quick NotCo 130 Gr.,2125.5,,2128.1,2289.0,3600.0,3300.0,Not
2025-12-21,Not Chicken Burger Crispy 2x100g,Burger Crispy 2 Un X 100 Gr Not Chicken,3753.75,,3753.75,,,5900.0,Not
2025-12-21,Not Chicken Mila 220g,Alimento A Base De Plantas Chicken Mila Not Chicken 220g,5159.0,,3695.25,,5650.0,5200.0,Not
2025-12-21,Not Chicken Mila con Semillas 220g,Mila con semillas NotChicken 110 grs,5685.0,5600.0,,,,,Not
2025-12-21,Not Chicken Nuggets 300g,NotChicken Nuggets 300 Gr.,7630.0,,4965.35,5341.0,8450.0,,Not
2025-12-21,Not Chicken Relleno Champis 240g,Chicken Crispy Rellena Champis X 240 Gr Not Chicken,5715.0,,3714.75,,6300.0,,Not
2025-12-21,Not Chicken Relleno Espinaca 240g,Medallón relleno espinaca Not chicken 240 g.,5710.0,,3714.75,3997.0,,5800.0,Not
2025-12-21,Not Chicken Relleno Napolitana 240g,Medallones Notco Not Chicken Crispy Rellenas Napolitanas X2 0.24kgs,5715.0,6095.0,3714.75,,,,Not
2025-12-21,Not Chicken Spicy 250g,Bocadito plant based spicy bites Not Chicken 250 g.,7319.0,7290.0,4757.35,,8100.0,,Not
2025-12-21,Not Chicken Sticks 300g,Notchicken Sticks 300g,7269.0,,4965.35,,8350.0,7700.0,Not
2025-12-21,Not Chorixo 240g,Chorizo Vegano X 240 Gr Not Chorixo,8650.0,,5849.35,,8900.0,,Not
2025-12-21,Not Ice Cream Cookies & Cream 330g,Helado Vegetal Cookies Y Cream Not Ice 330g,,,5394.35,,,,Not
2025-12-21,Not Ice Cream Paleta Chocolate Blanco 4x240g,Paletas Heladas De Chocolate Blanco Not Icecream 4 X 240 Gr,,,5918.25,,,,Not
2025-12-21,Not Ice Cream Paleta Crema Americana 4x240g,Paletas Heladas De Crema Americana Not Icecream 4 X 240 Gr,,,5918.25,,,,Not
2025-12-21,Not Mila 220g,Milanesas Notco Not Mila X2 220grs,,4537.0,2904.85,3122.0,,,Not
2025-12-21,Not Mila Chicken 220g,NotMila Chicken 220 Gr.,,,3359.85,3608.5,,,Not
2025-12-21,Not Mila con Semillas 220g,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,4919.0,,3197.35,,,,Not
2025-12-21,Not Milk Avena 1L,Bebida Vegetal Avena X 1 L Not Milk,,,,,3737.5,,Not
2025-12-21,Not Milk Original 1L,Bebida Vegetal Original X 1 L Not Milk,3640.0,,,,3737.5,3710.0,Not
2025-12-21,Not Protein Bar Almond Salted Caramel 45g,Barra proteica Not Protein almond salted 45 grs,1363.33,,,,,,Not
2025-12-21,Not Protein Bar Berry Pie 45g,Barra proteica Not Protein barry pie 45 grs,1363.33,,,,,,Not
2025-12-21,Not Protein Bar Chocolate Brownie 45g,Barra proteica Not Protein chocolate 45 grs,1363.33,,,,,,Not
2025-12-21,Not Protein Bar Crunchy Chocomaní 35g,Barra proteica NotProtein crunchy chocomani 35 grs,1750.0,,,,,,Not
2025-12-21,Not Protein Bar Crunchy Netflix 35g,Barra De Proteina Notprotein bar Crunchy Netflix X 35 Grs Not Co,1750.0,,,,1365.0,,Not
2025-12-21,Not Salxicha 250g,Salchicha de planta Not Salxicha 5 uni,4289.25,,,,,,Not
2025-12-22,Medallon A Base De Vegetal X4 Not Burger 320g,Medallón Not Burger Premium 320 Gr X 4 Un Not Co,9539.0,,6200.35,,,9600.0,Not
2025-12-22,Medallon Not chicken burger flow pack x2 80 g.,Medallon Not chicken burger flow pack x2 80 g.,4455.0,4503.0,2895.1,,5000.0,4600.0,Not
2025-12-22,Medallones Notco Not Burger X2 160grs,Medallón Not burger premium flow pack 2 uni,3294.85,,3435.25,,5850.0,5400.0,Not
2025-12-22,Mila con provenzal Notmila 110 grs,Mila con provenzal Notmila 110 grs,2891.85,,,,,,Not
2025-12-22,Not Burger Parrillera 220g,Medallón Not burger parrillera 2 uni,6609.0,,4315.35,4641.0,7350.0,6800.0,Not
2025-12-22,Not Burger XL 2x120g (240g),Medallón Not burger premium XL flow pack 2 uni,7449.0,,5131.75,,8750.0,8100.0,Not
2025-12-22,Not Burguer Quick 2 U De 65 Gr,Medallon NotBurger Quick NotCo 130 Gr.,2125.5,,2128.1,2289.0,3600.0,,Not
2025-12-22,Not Chicken Burger Crispy 2x100g,Burger Crispy 2 Un X 100 Gr Not Chicken,3753.75,,3753.75,,,5900.0,Not
2025-12-22,Not Chicken Mila 220g,Alimento A Base De Plantas Chicken Mila Not Chicken 220g,5159.0,,3695.25,,5650.0,5200.0,Not
2025-12-22,Not Chicken Mila con Semillas 220g,Mila con semillas NotChicken 110 grs,5685.0,5600.0,,,,,Not
2025-12-22,Not Chicken Nuggets 300g,NotChicken Nuggets 300 Gr.,7630.0,,4965.35,5341.0,8450.0,,Not
2025-12-22,Not Chicken Relleno Champis 240g,Chicken Crispy Rellena Champis X 240 Gr Not Chicken,5715.0,,3714.75,,6300.0,,Not
2025-12-22,Not Chicken Relleno Espinaca 240g,Medallón relleno espinaca Not chicken 240 g.,5710.0,,3714.75,3997.0,,5800.0,Not
2025-12-22,Not Chicken Relleno Napolitana 240g,Medallones Notco Not Chicken Crispy Rellenas Napolitanas X2 0.24kgs,5715.0,6095.0,3714.75,,,,Not
2025-12-22,Not Chicken Spicy 250g,Bocadito plant based spicy bites Not Chicken 250 g.,7319.0,7290.0,4757.35,,8100.0,,Not
2025-12-22,Not Chicken Sticks 300g,Notchicken Sticks 300g,7269.0,,4965.35,,8350.0,7700.0,Not
2025-12-22,Not Chorixo 240g,Chorizo a base de planta NotChorixo 240 grs,8650.0,,5849.35,,,,Not
2025-12-22,Not Ice Cream Cookies & Cream 330g,Helado Vegetal Cookies Y Cream Not Ice 330g,,,5394.35,,,,Not
2025-12-22,Not Ice Cream Paleta Chocolate Blanco 4x240g,Paletas Heladas De Chocolate Blanco Not Icecream 4 X 240 Gr,,,5918.25,,,,Not
2025-12-22,Not Ice Cream Paleta Crema Americana 4x240g,Paletas Heladas De Crema Americana Not Icecream 4 X 240 Gr,,,5918.25,,,,Not
2025-12-22,Not Mila 220g,Milanesas Notco Not Mila X2 220grs,,4537.0,2904.85,3122.0,,,Not
2025-12-22,Not Mila Chicken 220g,NotMila Chicken 220 Gr.,,,3359.85,3608.5,,,Not
2025-12-22,Not Mila con Semillas 220g,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,4919.0,,3197.35,,,,Not
2025-12-22,Not Milk Avena 1L,Bebida Vegetal Avena X 1 L Not Milk,,,,,5750.0,,Not
2025-12-22,Not Milk Original 1L,Bebida Vegetal Original X 1 L Not Milk,3640.0,,,,5750.0,5300.0,Not
2025-12-22,Not Protein Bar Almond Salted Caramel 45g,Barra proteica Not Protein almond salted 45 grs,1363.33,,,,,,Not
2025-12-22,Not Protein Bar Berry Pie 45g,Barra proteica Not Protein barry pie 45 grs,1363.33,,,,,,Not
2025-12-22,Not Protein Bar Chocolate Brownie 45g,Barra proteica Not Protein chocolate 45 grs,1363.33,,,,,,Not
2025-12-22,Not Protein Bar Crunchy Chocomaní 35g,Barra proteica NotProtein crunchy chocomani 35 grs,1750.0,,,,,,Not
2025-12-22,Not Protein Bar Crunchy Netflix 35g,Barra De Proteina Notprotein bar Crunchy Netflix X 35 Grs Not Co,1750.0,,,,1950.0,,Not
2025-12-22,Not Salxicha 250g,Salchicha de planta Not Salxicha 5 uni,4289.25,,,,,,Not
2025-12-23,Medallon A Base De Vegetal X4 Not Burger 320g,Medallón Not Burger Premium 320 Gr X 4 Un Not Co,9539.0,,6200.35,,,9600.0,Not
2025-12-23,Medallon Not chicken burger flow pack x2 80 g.,Medallon Not chicken burger flow pack x2 80 g.,4455.0,4503.0,2895.1,,5000.0,4600.0,Not
2025-12-23,Medallones Notco Not Burger X2 160grs,Medallón Not burger premium flow pack 2 uni,3294.85,,3435.25,,5850.0,5400.0,Not
2025-12-23,Mila con provenzal Notmila 110 grs,Mila con provenzal Notmila 110 grs,2891.85,,,,,,Not
2025-12-23,Not Burger Parrillera 220g,Medallón Not burger parrillera 2 uni,6609.0,,4315.35,4641.0,7350.0,,Not
2025-12-23,Not Burger XL 2x120g (240g),Medallón Not burger premium XL flow pack 2 uni,7449.0,,5131.75,,8750.0,8100.0,Not
2025-12-23,Not Burguer Quick 2 U De 65 Gr,Medallon NotBurger Quick NotCo 130 Gr.,2125.5,,2128.1,2289.0,3600.0,,Not
2025-12-23,Not Chicken Burger Crispy 2x100g,Burger Crispy 2 Un X 100 Gr Not Chicken,3753.75,,3753.75,,,5900.0,Not
2025-12-23,Not Chicken Mila 220g,Alimento A Base De Plantas Chicken Mila Not Chicken 220g,5159.0,,3695.25,,5650.0,5200.0,Not
2025-12-23,Not Chicken Mila con Semillas 220g,Mila con semillas NotChicken 110 grs,5685.0,5600.0,,,,,Not
2025-12-23,Not Chicken Nuggets 300g,NotChicken Nuggets 300 Gr.,7630.0,,4965.35,5341.0,8450.0,,Not
2025-12-23,Not Chicken Relleno Champis 240g,Chicken Crispy Rellena Champis X 240 Gr Not Chicken,5715.0,,3714.75,,6300.0,,Not
2025-12-23,Not Chicken Relleno Espinaca 240g,Medallón relleno espinaca Not chicken 240 g.,5710.0,,3714.75,3997.0,,5800.0,Not
2025-12-23,Not Chicken Relleno Napolitana 240g,Medallones Notco Not Chicken Crispy Rellenas Napolitanas X2 0.24kgs,5715.0,6095.0,3714.75,,,,Not
2025-12-23,Not Chicken Spicy 250g,Bocadito plant based spicy bites Not Chicken 250 g.,7319.0,7290.0,4757.35,,8100.0,,Not
2025-12-23,Not Chicken Sticks 300g,Notchicken Sticks 300g,7269.0,,4965.35,,8350.0,7700.0,Not
2025-12-23,Not Chorixo 240g,Chorizo a base de planta NotChorixo 240 grs,8650.0,,5849.35,,,,Not
2025-12-23,Not Ice Cream Cookies & Cream 330g,Helado Vegetal Cookies Y Cream Not Ice 330g,,,5394.35,,,,Not
2025-12-23,Not Ice Cream Paleta Chocolate Blanco 4x240g,Paletas Heladas De Chocolate Blanco Not Icecream 4 X 240 Gr,,,5918.25,,,,Not
2025-12-23,Not Ice Cream Paleta Crema Americana 4x240g,Paletas Heladas De Crema Americana Not Icecream 4 X 240 Gr,,,5918.25,,,,Not
2025-12-23,Not Mila 220g,Milanesas Notco Not Mila X2 220grs,,4537.0,2904.85,3122.0,,,Not
2025-12-23,Not Mila Chicken 220g,NotMila Chicken 220 Gr.,,,3359.85,3608.5,,,Not
2025-12-23,Not Mila con Semillas 220g,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,4919.0,,3197.35,,,,Not
2025-12-23,Not Milk Avena 1L,Bebida Vegetal Avena X 1 L Not Milk,,,,,5750.0,,Not
2025-12-23,Not Milk Original 1L,Bebida Vegetal Original X 1 L Not Milk,3640.0,,,,5750.0,5300.0,Not
2025-12-23,Not Protein Bar Almond Salted Caramel 45g,Barra proteica Not Protein almond salted 45 grs,1363.33,,,,,,Not
2025-12-23,Not Protein Bar Berry Pie 45g,Barra proteica Not Protein barry pie 45 grs,1363.33,,,,,,Not
2025-12-23,Not Protein Bar Chocolate Brownie 45g,Barra proteica Not Protein chocolate 45 grs,1363.33,,,,,,Not
2025-12-23,Not Protein Bar Crunchy Chocomaní 35g,Barra proteica NotProtein crunchy chocomani 35 grs,1750.0,,,,,,Not
2025-12-23,Not Protein Bar Crunchy Netflix 35g,Barra De Proteina Notprotein bar Crunchy Netflix X 35 Grs Not Co,1750.0,,,,1950.0,,Not
2025-12-23,Not Salxicha 250g,Salchicha de planta Not Salxicha 5 uni,4289.25,,,,,,Not
2025-12-24,Medallon A Base De Vegetal X4 Not Burger 320g,Medallón Not Burger Premium 320 Gr X 4 Un Not Co,9539.0,,9539.0,,,9600.0,Not
2025-12-24,Medallon Not chicken burger flow pack x2 80 g.,Medallon Not chicken burger flow pack x2 80 g.,4455.0,4503.0,4454.0,,5000.0,4600.0,Not
2025-12-24,Medallones Notco Not Burger X2 160grs,Medallón Not burger premium flow pack 2 uni,3294.85,,5285.0,,5850.0,5400.0,Not
2025-12-24,Mila con provenzal Notmila 110 grs,Mila con provenzal Notmila 110 grs,2891.85,,,,,,Not
2025-12-24,Not Burger Parrillera 220g,Medallón Not burger parrillera 2 uni,6609.0,,6639.0,4641.0,7350.0,,Not
2025-12-24,Not Burger XL 2x120g (240g),Medallón Not burger premium XL flow pack 2 uni,7449.0,,7895.0,,8750.0,8100.0,Not
2025-12-24,Not Burguer Quick 2 U De 65 Gr,Medallon NotBurger Quick NotCo 130 Gr.,2125.5,,3274.0,2289.0,3600.0,,Not
2025-12-24,Not Chicken Burger Crispy 2x100g,Burger Crispy 2 Un X 100 Gr Not Chicken,3753.75,,5775.0,,,5900.0,Not
2025-12-24,Not Chicken Mila 220g,Alimento A Base De Plantas Chicken Mila Not Chicken 220g,5159.0,,5685.0,,5650.0,5200.0,Not
2025-12-24,Not Chicken Mila con Semillas 220g,Mila con semillas NotChicken 110 grs,5685.0,5600.0,,,,,Not
2025-12-24,Not Chicken Nuggets 300g,NotChicken Nuggets 300 Gr.,7630.0,,7639.0,5341.0,8450.0,,Not
2025-12-24,Not Chicken Relleno Champis 240g,Chicken Crispy Rellena Champis X 240 Gr Not Chicken,5715.0,,5715.0,,6300.0,,Not
2025-12-24,Not Chicken Relleno Espinaca 240g,Medallón relleno espinaca Not chicken 240 g.,5710.0,,5715.0,3997.0,,5800.0,Not
2025-12-24,Not Chicken Relleno Napolitana 240g,Medallones Notco Not Chicken Crispy Rellenas Napolitanas X2 0.24kgs,5715.0,6095.0,5715.0,,,,Not
2025-12-24,Not Chicken Spicy 250g,Bocadito plant based spicy bites Not Chicken 250 g.,7319.0,7290.0,7319.0,,,,Not
2025-12-24,Not Chicken Sticks 300g,Notchicken Sticks 300g,7269.0,,7639.0,,8350.0,7700.0,Not
2025-12-24,Not Chorixo 240g,Chorizo a base de planta NotChorixo 240 grs,8650.0,,8999.0,,,,Not
2025-12-24,Not Ice Cream Cookies & Cream 330g,Helado Vegetal Cookies Y Cream Not Ice 330g,,,8299.0,,,,Not
2025-12-24,Not Ice Cream Paleta Chocolate Blanco 4x240g,Paletas Heladas De Chocolate Blanco Not Icecream 4 X 240 Gr,,,9105.0,,,,Not
2025-12-24,Not Ice Cream Paleta Crema Americana 4x240g,Paletas Heladas De Crema Americana Not Icecream 4 X 240 Gr,,,9105.0,,,,Not
2025-12-24,Not Mila 220g,Milanesas Notco Not Mila X2 220grs,,4537.0,4469.0,3122.0,,,Not
2025-12-24,Not Mila Chicken 220g,NotMila Chicken 220 Gr.,,,5169.0,3608.5,,,Not
2025-12-24,Not Mila con Semillas 220g,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,4919.0,,4919.0,,,,Not
2025-12-24,Not Milk Avena 1L,Bebida Vegetal Avena X 1 L Not Milk,,,,,5750.0,,Not
2025-12-24,Not Milk Original 1L,Bebida Vegetal Original X 1 L Not Milk,3640.0,,,,5750.0,5300.0,Not
2025-12-24,Not Protein Bar Almond Salted Caramel 45g,Barra proteica Not Protein almond salted 45 grs,1363.33,,,,,,Not
2025-12-24,Not Protein Bar Berry Pie 45g,Barra proteica Not Protein barry pie 45 grs,1363.33,,,,,,Not
2025-12-24,Not Protein Bar Chocolate Brownie 45g,Barra proteica Not Protein chocolate 45 grs,1363.33,,,,,,Not
2025-12-24,Not Protein Bar Crunchy Chocomaní 35g,Barra proteica NotProtein crunchy chocomani 35 grs,1750.0,,,,,,Not
2025-12-24,Not Protein Bar Crunchy Netflix 35g,Barra De Proteina Notprotein bar Crunchy Netflix X 35 Grs Not Co,1750.0,,,,1950.0,,Not
2025-12-24,Not Salxicha 250g,Salchicha de planta Not Salxicha 5 uni,4289.25,,,,,,Not
2025-12-25,Medallon A Base De Vegetal X4 Not Burger 320g,Medallón Not Burger Premium 320 Gr X 4 Un Not Co,9539.0,,9539.0,,,9600.0,Not
2025-12-25,Medallon Not chicken burger flow pack x2 80 g.,Medallon Not chicken burger flow pack x2 80 g.,4455.0,4503.0,4454.0,,5000.0,4600.0,Not
2025-12-25,Medallones Notco Not Burger X2 160grs,Medallón Not burger premium flow pack 2 uni,3294.85,,5285.0,,5850.0,5400.0,Not
2025-12-25,Mila con provenzal Notmila 110 grs,Mila con provenzal Notmila 110 grs,2891.85,,,,,,Not
2025-12-25,Not Burger Parrillera 220g,Medallón Not burger parrillera 2 uni,6609.0,,6639.0,4641.0,7350.0,,Not
2025-12-25,Not Burger XL 2x120g (240g),Medallón Not burger premium XL flow pack 2 uni,7449.0,,7895.0,,8750.0,8100.0,Not
2025-12-25,Not Burguer Quick 2 U De 65 Gr,Medallon NotBurger Quick NotCo 130 Gr.,2125.5,,3274.0,2289.0,3600.0,,Not
2025-12-25,Not Chicken Burger Crispy 2x100g,Burger Crispy 2 Un X 100 Gr Not Chicken,3753.75,,3753.75,,,5900.0,Not
2025-12-25,Not Chicken Mila 220g,Alimento A Base De Plantas Chicken Mila Not Chicken 220g,5159.0,,5685.0,,5650.0,5200.0,Not
2025-12-25,Not Chicken Mila con Semillas 220g,Mila con semillas NotChicken 110 grs,5685.0,5600.0,,,,,Not
2025-12-25,Not Chicken Nuggets 300g,NotChicken Nuggets 300 Gr.,7630.0,,7639.0,5341.0,8450.0,,Not
2025-12-25,Not Chicken Relleno Champis 240g,Chicken Crispy Rellena Champis X 240 Gr Not Chicken,5715.0,,5715.0,,6300.0,,Not
2025-12-25,Not Chicken Relleno Espinaca 240g,Medallón relleno espinaca Not chicken 240 g.,5710.0,,5715.0,3997.0,,5800.0,Not
2025-12-25,Not Chicken Relleno Napolitana 240g,Medallones Notco Not Chicken Crispy Rellenas Napolitanas X2 0.24kgs,5715.0,6095.0,5715.0,,,,Not
2025-12-25,Not Chicken Spicy 250g,Bocadito plant based spicy bites Not Chicken 250 g.,7319.0,7290.0,7319.0,,,,Not
2025-12-25,Not Chicken Sticks 300g,Notchicken Sticks 300g,7269.0,,7639.0,,8350.0,7700.0,Not
2025-12-25,Not Chorixo 240g,Chorizo a base de planta NotChorixo 240 grs,8650.0,,8999.0,,,,Not
2025-12-25,Not Ice Cream Cookies & Cream 330g,Helado Vegetal Cookies Y Cream Not Ice 330g,,,8299.0,,,,Not
2025-12-25,Not Ice Cream Paleta Chocolate Blanco 4x240g,Paletas Heladas De Chocolate Blanco Not Icecream 4 X 240 Gr,,,9105.0,,,,Not
2025-12-25,Not Mila 220g,Milanesas Notco Not Mila X2 220grs,,4537.0,4469.0,3122.0,,,Not
2025-12-25,Not Mila Chicken 220g,NotMila Chicken 220 Gr.,,,5169.0,3608.5,,,Not
2025-12-25,Not Mila con Semillas 220g,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,4919.0,,4919.0,,,,Not
2025-12-25,Not Milk Avena 1L,Bebida Vegetal Avena X 1 L Not Milk,,,,,5750.0,,Not
2025-12-25,Not Milk Original 1L,Bebida Vegetal Original X 1 L Not Milk,3640.0,,,,5750.0,5300.0,Not
2025-12-25,Not Protein Bar Almond Salted Caramel 45g,Barra proteica Not Protein almond salted 45 grs,1363.33,,,,,,Not
2025-12-25,Not Protein Bar Berry Pie 45g,Barra proteica Not Protein barry pie 45 grs,1363.33,,,,,,Not
2025-12-25,Not Protein Bar Chocolate Brownie 45g,Barra proteica Not Protein chocolate 45 grs,1363.33,,,,,,Not
2025-12-25,Not Protein Bar Crunchy Chocomaní 35g,Barra proteica NotProtein crunchy chocomani 35 grs,1750.0,,,,,,Not
2025-12-25,Not Protein Bar Crunchy Netflix 35g,Barra De Proteina Notprotein bar Crunchy Netflix X 35 Grs Not Co,1750.0,,,,1950.0,,Not
2025-12-25,Not Salxicha 250g,Salchicha de planta Not Salxicha 5 uni,4289.25,,,,,,Not
2025-12-26,Medallon A Base De Vegetal X4 Not Burger 320g,Medallón Not Burger Premium 320 Gr X 4 Un Not Co,6200.35,,9539.0,,,6240.0,Not
2025-12-26,Medallon Not chicken burger flow pack x2 80 g.,Medallon Not chicken burger flow pack x2 80 g.,2895.75,3377.25,4454.0,,3250.0,2990.0,Not
2025-12-26,Medallones Notco Not Burger X2 160grs,Medallón Not burger premium flow pack 2 uni,5069.0,,5285.0,,3802.5,3510.0,Not
2025-12-26,Mila con provenzal Notmila 110 grs,Mila con provenzal Notmila 110 grs,4449.0,,,,,,Not
2025-12-26,Not Burger Parrillera 220g,Medallón Not burger parrillera 2 uni,4295.85,,6639.0,6630.0,4777.5,,Not
2025-12-26,Not Burger XL 2x120g (240g),Medallón Not burger premium XL flow pack 2 uni,7449.0,,7895.0,,5687.5,5265.0,Not
2025-12-26,Not Burguer Quick 2 U De 65 Gr,Medallon NotBurger Quick NotCo 130 Gr.,3270.0,,3274.0,3270.0,2340.0,,Not
2025-12-26,Not Chicken Burger Crispy 2x100g,Burger Crispy 2 Un X 100 Gr Not Chicken,5775.0,,3753.75,,,3835.0,Not
2025-12-26,Not Chicken Mila 220g,Alimento A Base De Plantas Chicken Mila Not Chicken 220g,3353.35,,5685.0,,5650.0,5200.0,Not
2025-12-26,Not Chicken Mila con Semillas 220g,Mila con semillas NotChicken 110 grs,5685.0,4200.0,,,,,Not
2025-12-26,Not Chicken Nuggets 300g,NotChicken Nuggets 300 Gr.,4959.5,,7639.0,7630.0,5492.5,,Not
2025-12-26,Not Chicken Relleno Champis 240g,Chicken Crispy Rellena Champis X 240 Gr Not Chicken,3714.75,,5715.0,,4095.0,,Not
2025-12-26,Not Chicken Relleno Espinaca 240g,Medallón relleno espinaca Not chicken 240 g.,5710.0,,5715.0,5710.0,,3770.0,Not
2025-12-26,Not Chicken Relleno Napolitana 240g,Medallones Notco Not Chicken Crispy Rellenas Napolitanas X2 0.24kgs,5715.0,4571.25,5715.0,,,,Not
2025-12-26,Not Chicken Spicy 250g,Bocadito plant based spicy bites Not Chicken 250 g.,7319.0,5467.5,7319.0,,,,Not
2025-12-26,Not Chicken Sticks 300g,Notchicken Sticks 300g,7269.0,,7639.0,,5427.5,5005.0,Not
2025-12-26,Not Chorixo 240g,Chorizo a base de planta NotChorixo 240 grs,8650.0,,8999.0,,,,Not
2025-12-26,Not Ice Cream Cookies & Cream 330g,Helado Vegetal Cookies Y Cream Not Ice 330g,,,8299.0,,,,Not
2025-12-26,Not Ice Cream Paleta Chocolate Blanco 4x240g,Paletas Heladas De Chocolate Blanco Not Icecream 4 X 240 Gr,,,9105.0,,,,Not
2025-12-26,Not Mila 220g,Milanesas Notco Not Mila X2 220grs,,4537.0,4469.0,4460.0,,,Not
2025-12-26,Not Mila Chicken 220g,NotMila Chicken 220 Gr.,,,5169.0,5160.0,,,Not
2025-12-26,Not Mila con Semillas 220g,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,4919.0,,4919.0,,,,Not
2025-12-26,Not Milk Avena 1L,Bebida Vegetal Avena X 1 L Not Milk,,,,,5750.0,,Not
